Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B,NASA Elev,GEDI Elev,Elev Loss,GEDI Qual. Flag,B5 Value,B6 Value,Status
29.64171689,3.069330365,29.64396273,3.071576293,0,0,0,0.645956931,0.701412182,824.8170056,1705.07253,891.8925005,-999,0.106115269,0.258165077,Fail
29.63947106,3.069330365,29.64171689,3.071576293,0,0,0,0.645718013,0.698754348,832.2724603,834.7037208,8.418332557,1,0.11020866,0.269216277,Fail
29.63722522,3.069330365,29.63947106,3.071576293,0,0,0,0.659876054,0.693258928,828.9207496,963.8162688,143.4509151,0.852842809,0.10550674,0.267267767,Fail
29.63497939,3.069330365,29.63722522,3.071576293,0,0,0,0.682302452,0.697000061,824.2796045,1695.532403,885.7371957,-999,0.09997849,0.273909845,Fail
29.63273355,3.069330365,29.63497939,3.071576293,0,0,0,0.672977663,0.689133188,837.0149085,-1623.957372,-2448.884839,0.834745763,0.105246383,0.278029338,Fail
29.63048771,3.069330365,29.63273355,3.071576293,0,0,0,0.683492682,0.69950008,835.297996,-4963.198737,-5785.364802,0.471785384,0.103847798,0.283043194,Fail
29.62824188,3.069330365,29.63048771,3.071576293,0,0,0,0.646134799,0.683918731,842.1477401,2041.177734,1207.733429,-999,0.105100525,0.257751935,Fail
29.62599604,3.069330365,29.62824188,3.071576293,0,0,0,0.663950814,0.690884457,826.8434748,-7899.04249,-8715.169593,0.314949202,0.105050847,0.271955738,Fail
29.6237502,3.069330365,29.62599604,3.071576293,0,0,0,0.667070282,0.685428701,819.2903044,-2769.872208,-3581.70671,0.599056604,0.095923707,0.245649097,Fail
29.62150437,3.069330365,29.6237502,3.071576293,0,0,0,0.679179085,0.694869352,820.670565,1895.889384,1086.044434,0.116026711,0.107713141,0.293716455,Fail
29.61925853,3.069330365,29.62150437,3.071576293,0,0,0,0.668630191,0.692634506,828.0394559,825.1351962,9.030862694,1,0.108052739,0.286539276,Fail
29.61701269,3.069330365,29.61925853,3.071576293,0,0,0,0.681673581,0.690665979,826.7790389,-5947.503741,-6763.802524,0.633563032,0.102592676,0.284669993,Fail
29.61476686,3.069330365,29.61701269,3.071576293,0,0,0,0.672017495,0.696503188,826.809096,836.0420959,25.15414774,1,0.10548013,0.283656987,Fail
29.61252102,3.069330365,29.61476686,3.071576293,0,0,0,0.636546506,0.688792586,834.8054191,852.3626099,22.88275146,1,0.114590564,0.279234103,Fail
29.61027518,3.069330365,29.61252102,3.071576293,0,0,0,0.693473907,0.686912085,834.0385115,-3964.80253,-4786.127971,0.567062818,0.104084291,0.300789977,Fail
29.60802935,3.069330365,29.61027518,3.071576293,0,0,0,0.650099427,0.678987067,830.8359406,832.6904096,13.0219888,1,0.113010189,0.282550132,Fail
29.60578351,3.069330365,29.60802935,3.071576293,0,0,0,0.654126058,0.68457322,826.4998306,837.9854993,16.64251263,1,0.11296898,0.292540105,Fail
29.60353767,3.069330365,29.60578351,3.071576293,0,0,0,0.684127528,0.694122127,820.285561,-8416.694305,-9224.691559,0.5,0.106794318,0.297662876,Fail
29.60129184,3.069330365,29.60353767,3.071576293,0,0,0,0.665940568,0.686478509,824.878692,-3495.390637,-4312.541463,0.765947682,0.105145679,0.275867243,Fail
29.599046,3.069330365,29.60129184,3.071576293,0,0,0,0.684668443,0.695539811,822.4488932,816.8670044,6.362426758,1,0.105882754,0.296834771,Fail
29.59680017,3.069330365,29.599046,3.071576293,0,0,0,0.685208559,0.688105097,831.1607677,831.117138,10.24751888,1,0.097146238,0.274088332,Fail
29.59455433,3.069330365,29.59680017,3.071576293,0,0,0,0.656123907,0.67774818,828.4310169,-3452.178278,-4269.757021,0.370919881,0.102209326,0.267797262,Fail
29.59230849,3.069330365,29.59455433,3.071576293,0,0,0,0.676746278,0.695510838,831.9107748,851.3013876,30.09070628,0.436285097,0.110016144,0.301077676,Fail
29.59006266,3.069330365,29.59230849,3.071576293,0,0,0,0.638276977,0.690212497,832.8134914,838.661431,18.5809048,0.674718196,0.111897432,0.272968021,Fail
29.58781682,3.069330365,29.59006266,3.071576293,0,0,0,0.664321011,0.688195981,824.4948588,-4168.062757,-4981.579665,0.35881459,0.102307587,0.266289462,Fail
29.58557098,3.069330365,29.58781682,3.071576293,0,0,0,0.664991414,0.695800284,823.8088327,4354.506303,3537.319642,0.006925208,0.106950206,0.274259501,Fail
29.58332515,3.069330365,29.58557098,3.071576293,0,0,0,0.687483357,0.694036753,822.9846449,868.7701721,56.23217773,-999,0.099667732,0.282362341,Fail
29.58107931,3.069330365,29.58332515,3.071576293,0,0,0,0.66882842,0.688059994,826.4031301,-9216.151659,-10034.14472,0.220970537,0.104888884,0.28333768,Fail
29.57883347,3.069330365,29.58107931,3.071576293,0,0,0,0.6115559,0.67590925,841.9463701,1613.674814,783.8014475,0.543836226,0.106585597,0.249409124,Fail
29.57658764,3.069330365,29.57883347,3.071576293,0,0,0,0.690958545,0.686219843,850.882137,864.5829163,19.53112793,-999,0.097317169,0.27780103,Fail
29.5743418,3.069330365,29.57658764,3.071576293,0,0,0,0.691867585,0.704650732,866.1331714,1734.748835,873.3641066,0.652173913,0.101857798,0.288737795,Fail
29.57209596,3.069330365,29.5743418,3.071576293,0,0,0,0.677041476,0.683263234,900.5655659,1661.884835,764.0990414,0.673813869,0.106202694,0.286398615,Fail
29.56985013,3.069330365,29.57209596,3.071576293,0,0,0,0.682195029,0.686892207,900.2184323,-999,-999,-999,0.107038963,0.296720383,Fail
29.56760429,3.069330365,29.56985013,3.071576293,0,0,0,0.665960657,0.672046736,923.5871186,903.7422286,-8.394290708,0.280867631,0.11347755,0.303366939,Fail
29.56535846,3.069330365,29.56760429,3.071576293,0,0,0,0.674445063,0.683682088,925.9398815,1006.290792,81.43882256,0.004058442,0.114257654,0.312168237,Fail
29.56311262,3.069330365,29.56535846,3.071576293,0,0,0,0.684328172,0.679961251,916.8380958,-999,-999,-999,0.1110385,0.315073541,Fail
29.56086678,3.069330365,29.56311262,3.071576293,0,0,0,0.671817833,0.674564929,924.7613373,883.876843,-30.88577223,0.23118767,0.110644651,0.297077437,Fail
29.55862095,3.069330365,29.56086678,3.071576293,0,0,0,0.688866014,0.68362233,922.8566185,1008.82631,93.69222662,0.199686766,0.109729896,0.313404144,Fail
29.55637511,3.069330365,29.55862095,3.071576293,0,0,0,0.686299612,0.678531787,910.4100407,-999,-999,-999,0.10786567,0.309426711,Fail
29.55412927,3.069330365,29.55637511,3.071576293,0,0,0,0.691760068,0.679179205,900.8385949,-999,-999,-999,0.103171856,0.299286391,Fail
29.64171689,3.071576293,29.64396273,3.073822221,0,0,0,0.648305505,0.70370126,821.057714,808.8910522,1.475463867,1,0.101217782,0.245492943,Fail
29.63947106,3.071576293,29.64171689,3.073822221,0,0,0,0.667268324,0.70057947,820.5672029,818.2495719,8.100666347,1,0.102341661,0.264945145,Fail
29.63722522,3.071576293,29.63947106,3.073822221,0,0,0,0.689007426,0.707092924,820.9496671,1695.497668,884.9456906,-999,0.100601734,0.281079039,Fail
29.63497939,3.071576293,29.63722522,3.073822221,0,0,0,0.648755023,0.69477573,822.9957649,-11517.67607,-12324.42762,-999,0.100253912,0.245385358,Fail
29.63273355,3.071576293,29.63497939,3.073822221,0,0,0,0.681316658,0.692443784,824.7255433,-5291.584345,-6107.841096,0.58901919,0.102118158,0.282865469,Fail
29.63048771,3.071576293,29.63273355,3.073822221,0,0,0,0.672180558,0.693519761,824.4385262,2040.886847,1226.38509,-999,0.10677417,0.285310159,Fail
29.62824188,3.071576293,29.63048771,3.073822221,0,0,0,0.707137559,0.697159587,823.2293314,-999,-999,-999,0.095356748,0.283301207,Fail
29.62599604,3.071576293,29.62824188,3.073822221,0,0,0,0.71106544,0.698124488,824.7484483,-6370.424079,-7184.618381,0.436787308,0.098202435,0.295277655,Fail
29.6237502,3.071576293,29.62599604,3.073822221,0,0,0,0.67959357,0.678058781,821.8570219,2035.718587,1224.933228,-999,0.088291393,0.239870497,Fail
29.62150437,3.071576293,29.6237502,3.073822221,0,0,0,0.668301626,0.693027611,815.8393382,829.270813,17.81420898,1,0.105962912,0.278419731,Fail
29.61925853,3.071576293,29.62150437,3.073822221,0,0,0,0.671130583,0.699073637,820.4390024,-4081.721298,-4891.981913,0.735066372,0.108984978,0.291912842,Fail
