Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B,NASA Elev,GEDI Elev,Elev Loss,GEDI Qual. Flag,B5 Value,B6 Value,Center Lon,Center Lat,Elevation Score,Band Variation Score,Status
30.61248112999712,1.9780872607726514,30.61473222080023,1.9803364553475964,50.56389494126815,50.21483855582791,36.91070961126827,0.3906989541683927,0.5130557140777929,1703.871385169348,1724.0604248046875,37.6431884765625,-999.0,0.16888241736859846,0.24504233351997473,30.613606675398678,1.979211858060124,4.0,8.0,Pass
30.880449314350766,1.935332644281031,30.88270028137994,1.9375818388559436,74.31191331272191,84.50492147080624,37.00231901322955,0.334549754924037,0.274216974955666,1644.2284460941446,1422.7364414760043,-184.59916178385416,-999.0,0.2234148670198545,0.3680305197034371,30.881574797865355,1.9364572415684873,4.0,8.0,Pass
30.884951248409113,1.9330834497061185,30.887202215438286,1.935332644281031,83.62416527305233,73.61512035881114,74.41349290134774,0.40554776564052,0.37885273320081986,1702.036980749746,1721.478369140625,14.5407958984375,0.4,0.20750113057461725,0.3598243237147083,30.8860767319237,1.9342080469935747,4.0,8.0,Pass
30.884951248409113,1.9308342551312059,30.887202215438286,1.9330834497061185,88.73240024048616,91.97222235051143,71.97168568571007,0.42881497574113897,0.39031692664626394,1511.9737937239906,1495.1122558593752,49.639766438802084,-999.0,0.20364725471039213,0.377440832953519,30.8860767319237,1.9319588524186622,4.0,8.0,Pass
30.26343014780162,1.7981118556430684,30.265680996622407,1.800361050217949,29.419102193911495,29.310614082545293,28.12139303468385,0.41497042415770546,0.5630758125263576,1323.3379679144382,1309.361328125,-1.6920166015625,-999.0,0.17717935176411506,0.2348606518591945,30.264555572212014,1.7992364529305087,6.0,8.0,Pass
30.265680996622407,1.7981118556430684,30.267931845443194,1.800361050217949,57.68024732561139,57.252172558324624,40.751100979274014,0.328711815438134,0.5628659026888782,1322.9148756610778,1346.4411061744936,33.395626407900025,-999.0,0.2034223105305728,0.2277648989627567,30.2668064210328,1.7992364529305087,7.0,8.0,Pass
30.29948414681888,1.834098968841158,30.301734995639656,1.8363481634160386,91.5519463522673,91.04345928002938,40.28625581978815,0.1818773552354585,0.34021653320074585,1328.241761331683,1339.8291625976562,20.9254150390625,0.16666666666666666,0.2049184665268419,0.2026413115252583,30.300609571229266,1.8352235661285983,7.0,8.0,Pass
30.276975658611125,1.8318497742662774,30.2792265074319,1.834098968841158,68.26983566998584,68.0181113759357,40.13504077956865,0.2820201648645398,0.06177915404591604,1317.0017434340025,-389.75565310558636,-1694.974067412227,-999.0,0.2077681529589007,0.24150319609209442,30.27810108302151,1.8329743715537177,6.0,8.0,Pass
30.29948414681888,1.8318497742662774,30.301734995639656,1.834098968841158,78.4374957844948,78.09946916301016,42.64418583350155,0.21993454057791537,0.34420949822002517,1333.1080442970374,1318.1758842102636,-2.1000227760583066,0.9073482428115016,0.21523246643484983,0.22534235577422657,30.300609571229266,1.8329743715537177,5.0,7.0,Pass
30.763361093324864,1.800361050217949,30.76561194214564,1.8026102447928296,98.75000066125206,98.32438826452064,45.42772673563512,0.42181928131728885,0.2958417956591129,1492.3197233001517,1500.0832317916925,-16.496483317351085,0.23014440433213,0.22699577747769492,0.42085685026796554,30.76448651773525,1.8014856475053893,3.0,6.0,Pass
30.587711684003263,1.7621048228746403,30.589962420179724,1.7643540174494885,76.37500347098415,76.04959567464073,37.202064408975005,0.35297089010919264,0.5229786098384821,1896.7800720153032,-999.0,-999.0,-999.0,0.17931452525473526,0.22071004824105536,30.588837052091492,1.7632294201620644,3.0,7.0,Pass
30.639523111393146,1.6833630931831547,30.641773740487967,1.6856122877579711,100.0,99.45408622393063,35.49539561002186,0.3899466861998187,0.25525091072979567,1484.3681782378749,1459.9948963724123,10.53796250653115,1.0,0.21850608569481833,0.3918418302762482,30.640648425940554,1.6844876904705628,4.0,7.0,Pass
30.522391984615368,1.6788647040335218,30.52464261371018,1.6811138986083383,19.480525351524367,29.811336829422352,41.10789430113243,0.3809558456119756,0.41935427752889837,1765.14550368827,3360.4670888451124,1602.8223252804596,-999.0,0.18463753483939957,0.2636018913764533,30.523517299162776,1.67998930132093,6.0,8.0,Pass
31.058333905115198,1.57088344486959,31.06058443268974,1.573132639444374,0.0,59.00287155818545,83.32288114296115,0.4275618809495945,0.600398371095492,622.7847859112134,459.2554931640625,-148.968505859375,-999.0,0.16930097541069175,0.24193599109368244,31.05945916890247,1.5720080421569822,5.0,7.0,Pass
31.06058443268974,1.568634250294806,31.062834960264283,1.57088344486959,0.0,99.64513895312467,95.20374181495129,0.41822629142816464,0.6484277529275726,625.4874753729238,-9022.901247492096,-9635.110185081394,-999.0,0.1817605989851343,0.2427452630884765,31.06170969647701,1.569758847582198,6.0,6.0,Pass
31.056083377540656,1.566385055720022,31.058333905115198,1.568634250294806,0.0,56.637780665855445,92.1621056008371,0.36371696692490074,0.5983558978222524,621.9968505708343,-1635.3060431811746,-2245.138558840103,-999.0,0.16339940661237898,0.21289733225193402,31.057208641327925,1.5675096530074142,8.0,7.0,Pass
31.056083377540656,1.564135861145238,31.058333905115198,1.566385055720022,0.0,85.51681427692094,99.51691993003816,0.32028597262371966,0.6305060300923169,622.1941802217592,-9133.2783203125,-9742.825948079428,-999.0,0.1628832521193215,0.1869389880526163,31.057208641327925,1.56526045843263,6.0,6.0,Pass
31.056083377540656,1.55963747199567,31.058333905115198,1.561886666570454,0.0,86.88606482585006,99.56172672840869,0.3125840989853831,0.6221519672197815,623.873016766063,591.8214721679688,-18.3846435546875,-999.0,0.15709120302191884,0.1789690842825799,31.057208641327925,1.560762069283062,7.0,4.0,Pass
