32.713296393664166,32.72228010352062,32.71329675772051,32.70431304786406
32.70431268225679,32.713296392113236,32.70431304631313,32.69532933645668
32.71329602783554,32.72227973791335,32.713296392113236,32.70431268203543
32.74024606457138,32.749229775313665,32.74024642951356,32.73126271877127
32.74922941014986,32.758213121113776,32.749229775313665,32.74024606434975
32.69532897084942,32.70431268070586,32.69532933490575,32.686345625049306
32.70431231642816,32.713296026505965,32.70431268070586,32.695328970628054
32.71329566200684,32.722279372306076,32.713296026505965,32.70431231620673
32.731262353164,32.74024606390629,32.73126271810618,32.722279007363895
32.686345259442035,32.69532896929848,32.686345623498376,32.67736191364193
32.695328605020784,32.70431231509859,32.69532896929848,32.68634525922067
32.722278641756624,32.73126235249891,32.722279006698805,32.71329529595651
32.7312619873351,32.74024569829902,32.73126235249891,32.72227864153499
32.74024533291351,32.749229044099124,32.74024569829902,32.731261987113406
32.67736154803465,32.686345257891105,32.677361912090994,32.66837820223455
32.6863448936134,32.69532860369121,32.686345257891105,32.6773615478133
32.69532823919209,32.70431194949132,32.69532860369121,32.686344893391976
32.7043115847707,32.713295295291424,32.70431194949132,32.69532823897059
32.71329493034924,32.722278641091535,32.713295295291424,32.70431158454914
32.72227827592772,32.73126198689164,32.722278641091535,32.71329493012762
32.66837783662728,32.67736154648372,32.66837820068362,32.65939449082717
32.67736118220603,32.686344892283834,32.67736154648372,32.66837783640592
32.686344527784705,32.69532823808394,32.686344892283834,32.6773611819846
32.69532787336332,32.70431158388405,32.69532823808394,32.686344527563215
32.70431121894187,32.71329492968415,32.70431158388405,32.69532787314176
32.686344161955944,32.69532787247667,32.686344526676564,32.67736081615583
